year,drgn1,region_code,region_name,dgn,sex,education,educ_code,educ3,gsur,age_group_used,region_key
2016,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.048,Y20-64,11
2016,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.07400000000000001,Y20-64,11
2016,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.151,Y20-64,11
2016,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.069,Y20-64,11
2016,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,11
2016,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.075,Y20-64,11
2016,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.157,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.124,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.063,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.102,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.177,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.109,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.055999999999999994,Y20-64,12
2016,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.10400000000000001,Y20-64,12
2016,13,FRM,Corse,0,F,ED0-2,educL,0,0.312,Y20-64,13
2016,13,FRM,Corse,0,F,ED3_4,educM,1,0.094,Y20-64,13
2016,13,FRM,Corse,0,F,ED5-8,educH,2,0.037000000000000005,Y20-64,13
2016,13,FRM,Corse,0,F,TOTAL,educALL,-1,0.099,Y20-64,13
2016,13,FRM,Corse,1,M,ED0-2,educL,0,0.091,Y20-64,13
2016,13,FRM,Corse,1,M,ED3_4,educM,1,0.083,Y20-64,13
2016,13,FRM,Corse,1,M,ED5-8,educH,2,0.037000000000000005,Y20-64,13
2016,13,FRM,Corse,1,M,TOTAL,educALL,-1,0.073,Y20-64,13
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.355,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.242,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.079,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.23,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.295,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.198,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.069,Y20-64,14
2016,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.209,Y20-64,14
2017,0,FR,France,0,F,ED0-2,educL,0,0.165,Y20-64,0
2017,0,FR,France,0,F,ED3_4,educM,1,0.102,Y20-64,0
2017,0,FR,France,0,F,ED5-8,educH,2,0.055,Y20-64,0
2017,0,FR,France,0,F,TOTAL,educALL,-1,0.092,Y20-64,0
2017,0,FR,France,1,M,ED0-2,educL,0,0.172,Y20-64,0
2017,0,FR,France,1,M,ED3_4,educM,1,0.09300000000000001,Y20-64,0
2017,0,FR,France,1,M,ED5-8,educH,2,0.05,Y20-64,0
2017,0,FR,France,1,M,TOTAL,educALL,-1,0.092,Y20-64,0
2017,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.151,Y20-64,1
2017,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.10800000000000001,Y20-64,1
2017,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.053,Y20-64,1
2017,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.085,Y20-64,1
2017,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.153,Y20-64,1
2017,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.10400000000000001,Y20-64,1
2017,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.044000000000000004,Y20-64,1
2017,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.085,Y20-64,1
2017,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.132,Y20-64,2
2017,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.091,Y20-64,2
2017,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.047,Y20-64,2
2017,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.081,Y20-64,2
2017,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.14400000000000002,Y20-64,2
2017,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.08800000000000001,Y20-64,2
2017,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.046,Y20-64,2
2017,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.085,Y20-64,2
2017,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.134,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.09300000000000001,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.085,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.20199999999999999,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.084,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.045,Y20-64,3
2017,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.091,Y20-64,3
2017,4,FRD,Normandie,0,F,ED0-2,educL,0,0.17,Y20-64,4
2017,4,FRD,Normandie,0,F,ED3_4,educM,1,0.08900000000000001,Y20-64,4
2017,4,FRD,Normandie,0,F,ED5-8,educH,2,0.055,Y20-64,4
2017,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.09300000000000001,Y20-64,4
2017,4,FRD,Normandie,1,M,ED0-2,educL,0,0.14800000000000002,Y20-64,4
2017,4,FRD,Normandie,1,M,ED3_4,educM,1,0.09699999999999999,Y20-64,4
2017,4,FRD,Normandie,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,4
2017,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.095,Y20-64,4
2017,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.18899999999999997,Y20-64,5
2017,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.13,Y20-64,5
2017,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.049,Y20-64,5
2017,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.109,Y20-64,5
2017,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.21100000000000002,Y20-64,5
2017,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.122,Y20-64,5
2017,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.055,Y20-64,5
2017,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.12300000000000001,Y20-64,5
2017,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.16699999999999998,Y20-64,6
2017,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.095,Y20-64,6
2017,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,6
2017,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.09300000000000001,Y20-64,6
2017,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.201,Y20-64,6
2017,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.095,Y20-64,6
2017,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.054000000000000006,Y20-64,6
2017,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.1,Y20-64,6
2017,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.11900000000000001,Y20-64,7
2017,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.073,Y20-64,7
2017,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.046,Y20-64,7
2017,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.069,Y20-64,7
2017,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.141,Y20-64,7
2017,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.064,Y20-64,7
2017,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.046,Y20-64,7
2017,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.067,Y20-64,7
2017,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.14800000000000002,Y20-64,8
2017,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.076,Y20-64,8
2017,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,8
2017,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.076,Y20-64,8
2017,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.131,Y20-64,8
2017,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.057999999999999996,Y20-64,8
2017,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.062,Y20-64,8
2017,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.067,Y20-64,8
2017,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.141,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.095,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.063,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.08800000000000001,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.17,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.083,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,9
2017,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.08900000000000001,Y20-64,9
2017,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.17300000000000001,Y20-64,10
2017,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.107,Y20-64,10
2017,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.06,Y20-64,10
2017,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.09699999999999999,Y20-64,10
2017,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.149,Y20-64,10
2017,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.098,Y20-64,10
2017,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.05,Y20-64,10
2017,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.08900000000000001,Y20-64,10
2017,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.128,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.086,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.047,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.07400000000000001,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.131,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.068,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.047,Y20-64,11
2017,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.07,Y20-64,11
2017,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.158,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.11599999999999999,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.061,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.098,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.18600000000000003,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.109,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.053,Y20-64,12
2017,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.105,Y20-64,12
2017,13,FRM,Corse,0,F,ED0-2,educL,0,0.256,Y20-64,13
2017,13,FRM,Corse,0,F,ED3_4,educM,1,0.154,Y20-64,13
2017,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2017,13,FRM,Corse,0,F,TOTAL,educALL,-1,0.114,Y20-64,13
2017,13,FRM,Corse,1,M,ED0-2,educL,0,0.054000000000000006,Y20-64,13
2017,13,FRM,Corse,1,M,ED3_4,educM,1,0.061,Y20-64,13
2017,13,FRM,Corse,1,M,ED5-8,educH,2,0.07,Y20-64,13
2017,13,FRM,Corse,1,M,TOTAL,educALL,-1,0.064,Y20-64,13
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.35,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.239,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.092,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.231,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.28600000000000003,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.195,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.085,Y20-64,14
2017,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.20600000000000002,Y20-64,14
2018,0,FR,France,0,F,ED0-2,educL,0,0.161,Y20-64,0
2018,0,FR,France,0,F,ED3_4,educM,1,0.10099999999999999,Y20-64,0
2018,0,FR,France,0,F,ED5-8,educH,2,0.055,Y20-64,0
2018,0,FR,France,0,F,TOTAL,educALL,-1,0.08900000000000001,Y20-64,0
2018,0,FR,France,1,M,ED0-2,educL,0,0.159,Y20-64,0
2018,0,FR,France,1,M,ED3_4,educM,1,0.087,Y20-64,0
2018,0,FR,France,1,M,ED5-8,educH,2,0.055,Y20-64,0
2018,0,FR,France,1,M,TOTAL,educALL,-1,0.08800000000000001,Y20-64,0
2018,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.145,Y20-64,1
2018,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.098,Y20-64,1
2018,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,1
2018,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.083,Y20-64,1
2018,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.154,Y20-64,1
2018,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.10099999999999999,Y20-64,1
2018,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,1
2018,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.091,Y20-64,1
2018,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.11,Y20-64,2
2018,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.094,Y20-64,2
2018,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.051,Y20-64,2
2018,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.081,Y20-64,2
2018,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.115,Y20-64,2
2018,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.092,Y20-64,2
2018,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.055999999999999994,Y20-64,2
2018,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.084,Y20-64,2
2018,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.122,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.077,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.05,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.076,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.12,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.07400000000000001,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.057,Y20-64,3
2018,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.077,Y20-64,3
2018,4,FRD,Normandie,0,F,ED0-2,educL,0,0.136,Y20-64,4
2018,4,FRD,Normandie,0,F,ED3_4,educM,1,0.084,Y20-64,4
2018,4,FRD,Normandie,0,F,ED5-8,educH,2,0.05,Y20-64,4
2018,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.08,Y20-64,4
2018,4,FRD,Normandie,1,M,ED0-2,educL,0,0.147,Y20-64,4
2018,4,FRD,Normandie,1,M,ED3_4,educM,1,0.076,Y20-64,4
2018,4,FRD,Normandie,1,M,ED5-8,educH,2,0.07200000000000001,Y20-64,4
2018,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.08800000000000001,Y20-64,4
2018,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.159,Y20-64,5
2018,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.128,Y20-64,5
2018,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.047,Y20-64,5
2018,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.099,Y20-64,5
2018,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.22899999999999998,Y20-64,5
2018,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.107,Y20-64,5
2018,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.057999999999999996,Y20-64,5
2018,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.115,Y20-64,5
2018,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.157,Y20-64,6
2018,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.095,Y20-64,6
2018,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.048,Y20-64,6
2018,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.08800000000000001,Y20-64,6
2018,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.158,Y20-64,6
2018,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.084,Y20-64,6
2018,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.05,Y20-64,6
2018,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.085,Y20-64,6
2018,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.128,Y20-64,7
2018,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.095,Y20-64,7
2018,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.053,Y20-64,7
2018,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.08199999999999999,Y20-64,7
2018,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.125,Y20-64,7
2018,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.057,Y20-64,7
2018,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,7
2018,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.068,Y20-64,7
2018,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.161,Y20-64,8
2018,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.081,Y20-64,8
2018,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.035,Y20-64,8
2018,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.068,Y20-64,8
2018,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.08900000000000001,Y20-64,8
2018,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.065,Y20-64,8
2018,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.057999999999999996,Y20-64,8
2018,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.065,Y20-64,8
2018,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.162,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.09,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.066,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.08900000000000001,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.165,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.077,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,9
2018,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.08199999999999999,Y20-64,9
2018,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.214,Y20-64,10
2018,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.111,Y20-64,10
2018,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.069,Y20-64,10
2018,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.10400000000000001,Y20-64,10
2018,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.13699999999999998,Y20-64,10
2018,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.087,Y20-64,10
2018,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,10
2018,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.081,Y20-64,10
2018,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.132,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.083,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.046,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.071,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.11599999999999999,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.077,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.040999999999999995,Y20-64,11
2018,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.069,Y20-64,11
2018,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.133,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.11199999999999999,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.055999999999999994,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.09,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.165,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.09300000000000001,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.053,Y20-64,12
2018,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.09300000000000001,Y20-64,12
2018,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2018,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2018,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2018,13,FRM,Corse,0,F,TOTAL,educALL,-1,,Y20-64,13
2018,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2018,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2018,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2018,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.36200000000000004,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.255,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.09,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.23600000000000002,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.3,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.213,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.09,Y20-64,14
2018,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.215,Y20-64,14
2019,0,FR,France,0,F,ED0-2,educL,0,0.156,Y20-64,0
2019,0,FR,France,0,F,ED3_4,educM,1,0.095,Y20-64,0
2019,0,FR,France,0,F,ED5-8,educH,2,0.049,Y20-64,0
2019,0,FR,France,0,F,TOTAL,educALL,-1,0.08199999999999999,Y20-64,0
2019,0,FR,France,1,M,ED0-2,educL,0,0.151,Y20-64,0
2019,0,FR,France,1,M,ED3_4,educM,1,0.083,Y20-64,0
2019,0,FR,France,1,M,ED5-8,educH,2,0.054000000000000006,Y20-64,0
2019,0,FR,France,1,M,TOTAL,educALL,-1,0.083,Y20-64,0
2019,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.126,Y20-64,1
2019,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.099,Y20-64,1
2019,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.05,Y20-64,1
2019,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.07400000000000001,Y20-64,1
2019,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.133,Y20-64,1
2019,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.094,Y20-64,1
2019,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.057999999999999996,Y20-64,1
2019,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.08199999999999999,Y20-64,1
2019,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.128,Y20-64,2
2019,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.095,Y20-64,2
2019,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.05,Y20-64,2
2019,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.083,Y20-64,2
